order_date,member_grade_label,category,repeat_orders,repeat_buyers,quantity,revenue,repeat_rate
2024-06-20,FAMILY,자켓/ 베스트,4,4,5,714610,1.0
2024-06-20,FAMILY,남성,10,10,14,629540,1.0
2024-06-20,FAMILY,셋업,2,2,2,134890,1.0
2024-06-20,FAMILY,긴바지,1,1,1,118000,1.0
2024-06-20,FAMILY,UNKNOWN,2,2,2,114000,1.0
2024-06-20,FAMILY,트레일러닝,1,1,1,107500,1.0
2024-06-20,FAMILY,여성,2,2,2,102000,1.0
2024-06-20,FAMILY,반바지,1,1,2,76480,1.0
2024-06-20,FAMILY,라운드티,2,2,2,76430,1.0
2024-06-20,FAMILY,가방,1,1,1,62300,1.0
2024-06-21,FAMILY,남성,8,8,10,555640,1.0
2024-06-21,FAMILY,긴바지,5,5,6,536320,1.0
2024-06-21,FAMILY,여성,4,4,4,289990,1.0
2024-06-21,FAMILY,라운드티,5,5,7,274030,1.0
2024-06-21,FAMILY,셋업,2,2,3,256590,1.0
2024-06-21,FAMILY,패딩/슬림다운,1,1,1,99500,1.0
2024-06-21,FAMILY,등산화,1,1,1,94500,1.0
2024-06-21,FAMILY,하이킹,1,1,1,69500,1.0
2024-06-21,FAMILY,방수자켓,1,1,1,64500,1.0
2024-06-21,FAMILY,반바지,1,1,1,39500,1.0
2024-06-21,SILVER,여성,2,2,2,123980,1.0
2024-06-21,SILVER,남성,1,1,1,39200,1.0
2024-06-22,FAMILY,남성,8,8,10,846770,1.0
2024-06-22,FAMILY,긴바지,4,4,4,395540,1.0
2024-06-22,FAMILY,여성,2,2,3,239600,1.0
2024-06-22,FAMILY,자켓/ 베스트,1,1,1,146230,1.0
2024-06-22,FAMILY,라운드티,2,2,2,105840,1.0
2024-06-22,FAMILY,트레일러닝,1,1,1,90590,1.0
2024-06-22,SILVER,라운드티,1,1,2,70700,1.0
2024-06-23,FAMILY,남성,8,8,10,378100,1.0
2024-06-23,FAMILY,긴바지,3,3,3,204300,1.0
2024-06-23,FAMILY,라운드티,2,2,3,145500,1.0
2024-06-23,FAMILY,셋업,1,1,1,80200,1.0
2024-06-23,FAMILY,여성,1,1,1,74500,1.0
2024-06-23,FAMILY,가방,1,1,1,57520,1.0
2024-06-23,FAMILY,햇,1,1,1,17990,1.0
2024-06-23,SILVER,라운드티,1,1,3,157730,1.0
2024-06-23,SILVER,남성,2,2,2,142590,1.0
2024-06-24,FAMILY,남성,8,8,9,770610,1.0
2024-06-24,FAMILY,긴바지,4,4,4,353580,1.0
2024-06-24,FAMILY,라운드티,5,4,5,237990,0.8
2024-06-24,FAMILY,여성,3,3,4,232720,1.0
2024-06-24,FAMILY,반바지,2,2,2,78300,1.0
2024-06-24,FAMILY,셔츠,1,1,1,69350,1.0
2024-06-24,FAMILY,캡,1,1,2,42800,1.0
2024-06-24,GOLD,라운드티,1,1,1,59000,1.0
2024-06-25,FAMILY,남성,6,6,9,603100,1.0
2024-06-25,FAMILY,라운드티,5,5,6,232900,1.0
2024-06-25,FAMILY,긴바지,2,2,2,122340,1.0
2024-06-25,FAMILY,반바지,3,3,3,115910,1.0
2024-06-25,FAMILY,UNKNOWN,1,1,1,101300,1.0
2024-06-25,FAMILY,가방,1,1,1,89350,1.0
2024-06-25,FAMILY,바람막이,1,1,1,69500,1.0
2024-06-25,SILVER,남성,1,1,2,104000,1.0
2024-06-25,SILVER,긴바지,1,1,1,69500,1.0
2024-06-25,SILVER,라운드티,1,1,1,34500,1.0
2024-06-26,FAMILY,라운드티,6,5,11,420950,0.8333333333333334
2024-06-26,FAMILY,남성,4,4,4,175120,1.0
2024-06-26,FAMILY,긴바지,2,2,2,150300,1.0
2024-06-26,FAMILY,바람막이,1,1,1,142330,1.0
2024-06-26,FAMILY,반바지,3,3,4,127440,1.0
2024-06-26,FAMILY,여성,1,1,1,111970,1.0
2024-06-26,FAMILY,UNKNOWN,1,1,2,69000,1.0
2024-06-26,GOLD,긴바지,1,1,1,62300,1.0
2024-06-27,FAMILY,남성,9,9,15,664070,1.0
2024-06-27,FAMILY,라운드티,4,4,5,171690,1.0
2024-06-27,FAMILY,반바지,3,2,3,96800,0.6666666666666666
2024-06-27,FAMILY,긴바지,1,1,1,44500,1.0
2024-06-27,GOLD,긴바지,1,1,1,69680,1.0
2024-06-27,SILVER,반바지,1,1,1,27000,1.0
2024-06-28,FAMILY,남성,8,8,8,454470,1.0
2024-06-28,FAMILY,긴바지,3,3,3,220850,1.0
2024-06-28,FAMILY,라운드티,3,3,3,165910,1.0
2024-06-28,FAMILY,여성,2,2,2,89770,1.0
2024-06-28,FAMILY,셋업,1,1,1,81320,1.0
2024-06-28,SILVER,긴바지,1,1,1,92800,1.0
2024-06-28,SILVER,남성,1,1,1,67000,1.0
2024-06-28,SILVER,라운드티,1,1,1,54200,1.0
2024-06-29,FAMILY,남성,3,3,3,254490,1.0
2024-06-29,FAMILY,자켓/ 베스트,1,1,1,150260,1.0
2024-06-29,FAMILY,긴바지,1,1,1,90540,1.0
2024-06-29,FAMILY,맨투맨/후드티,1,1,1,61070,1.0
2024-06-29,SILVER,긴바지,1,1,1,72140,1.0
2024-06-30,FAMILY,남성,8,8,8,799930,1.0
2024-06-30,FAMILY,셋업,2,2,2,309100,1.0
2024-06-30,FAMILY,라운드티,4,4,4,162280,1.0
2024-06-30,FAMILY,자켓/ 베스트,1,1,1,147000,1.0
2024-06-30,FAMILY,반바지,2,2,3,85580,1.0
2024-06-30,FAMILY,여성,1,1,1,74500,1.0
2024-06-30,FAMILY,가방,1,1,1,51530,1.0
2024-07-01,FAMILY,남성,8,8,10,463490,1.0
2024-07-01,FAMILY,하이킹,1,1,1,123090,1.0
2024-07-01,FAMILY,셋업,1,1,2,101810,1.0
2024-07-01,FAMILY,라운드티,2,2,2,73590,1.0
2024-07-01,FAMILY,UNKNOWN,1,1,1,38220,1.0
2024-07-01,SILVER,긴바지,1,1,1,62370,1.0
2024-07-02,FAMILY,남성,6,6,8,451900,1.0
2024-07-02,FAMILY,셋업,2,2,2,308200,1.0
2024-07-02,FAMILY,긴바지,1,1,1,189000,1.0
2024-07-02,FAMILY,자켓/ 베스트,1,1,1,149300,1.0
2024-07-02,FAMILY,가방,1,1,1,104300,1.0
2024-07-02,FAMILY,반바지,2,2,3,99380,1.0
2024-07-02,FAMILY,여성,1,1,1,59500,1.0
2024-07-02,FAMILY,라운드티,1,1,1,33920,1.0
2024-07-02,SILVER,남성,3,3,3,302890,1.0
2024-07-02,SILVER,긴바지,1,1,1,40830,1.0
2024-07-03,FAMILY,남성,9,4,12,619500,0.4444444444444444
2024-07-03,FAMILY,여성,7,3,7,603300,0.42857142857142855
2024-07-03,FAMILY,긴바지,2,2,3,174100,1.0
2024-07-03,FAMILY,셋업,2,2,2,167960,1.0
2024-07-03,FAMILY,라운드티,3,3,3,146430,1.0
2024-07-03,FAMILY,하이킹,1,1,1,132300,1.0
2024-07-03,FAMILY,자켓/ 베스트,1,1,1,109500,1.0
2024-07-03,FAMILY,등산화,1,1,1,109500,1.0
2024-07-03,FAMILY,반바지,1,1,1,39200,1.0
2024-07-03,FAMILY,UNKNOWN,1,1,1,34500,1.0
2024-07-03,SILVER,셋업,1,1,1,69500,1.0
2024-07-04,FAMILY,긴바지,6,6,7,474220,1.0
2024-07-04,FAMILY,남성,6,6,9,460680,1.0
2024-07-04,FAMILY,바람막이,1,1,3,238500,1.0
2024-07-04,FAMILY,라운드티,1,1,1,19240,1.0
2024-07-04,GOLD,라운드티,1,1,2,74400,1.0
2024-07-04,GOLD,남성,1,1,1,48300,1.0
2024-07-05,FAMILY,남성,7,7,7,368690,1.0
2024-07-05,FAMILY,여성,4,2,5,358770,0.5
2024-07-05,FAMILY,라운드티,5,5,6,255220,1.0
2024-07-05,FAMILY,긴바지,2,2,2,182800,1.0
2024-07-05,FAMILY,하이킹,1,1,1,160300,1.0
2024-07-05,FAMILY,등산화,1,1,1,109500,1.0
2024-07-05,FAMILY,UNKNOWN,1,1,1,60630,1.0
2024-07-05,FAMILY,반바지,2,2,2,57110,1.0
2024-07-05,FAMILY,셋업,1,1,1,45650,1.0
2024-07-05,FAMILY,크로스/토트백,1,1,1,26300,1.0
2024-07-05,SILVER,라운드티,2,2,2,73920,1.0
2024-07-05,SILVER,긴바지,1,1,1,64500,1.0
2024-07-05,SILVER,남성,1,1,2,39000,1.0
2024-07-06,FAMILY,남성,8,8,8,686460,1.0
2024-07-06,FAMILY,셋업,3,3,3,208180,1.0
2024-07-06,FAMILY,라운드티,4,4,5,174700,1.0
2024-07-06,FAMILY,패딩/슬림다운,1,1,1,99500,1.0
2024-07-06,FAMILY,긴바지,1,1,1,75180,1.0
2024-07-06,FAMILY,셔츠,1,1,1,69200,1.0
2024-07-06,FAMILY,반바지,1,1,1,47020,1.0
2024-07-06,FAMILY,여성,1,1,1,34500,1.0
2024-07-06,SILVER,남성,2,1,11,144000,0.5
2024-07-07,FAMILY,남성,3,3,4,196410,1.0
2024-07-07,FAMILY,맨투맨/후드티,1,1,1,62300,1.0
2024-07-07,FAMILY,여성,1,1,2,62000,1.0
2024-07-07,FAMILY,반바지,1,1,1,58800,1.0
2024-07-07,FAMILY,가방,1,1,1,53610,1.0
2024-07-07,FAMILY,라운드티,1,1,1,52330,1.0
2024-07-08,FAMILY,남성,10,9,14,657240,0.9
2024-07-08,FAMILY,여성,4,3,4,365050,0.75
2024-07-08,FAMILY,라운드티,6,6,6,189730,1.0
2024-07-08,FAMILY,셋업,1,1,1,84500,1.0
2024-07-08,FAMILY,UNKNOWN,1,1,1,66030,1.0
2024-07-08,FAMILY,긴바지,1,1,1,64500,1.0
2024-07-08,FAMILY,반바지,1,1,1,42200,1.0
2024-07-08,SILVER,트레일러닝,1,1,1,107840,1.0
2024-07-08,SILVER,바람막이,1,1,1,79500,1.0
2024-07-08,SILVER,남성,1,1,1,48300,1.0
2024-07-09,FAMILY,남성,10,8,13,691160,0.8
2024-07-09,FAMILY,여성,6,2,6,450100,0.3333333333333333
2024-07-09,FAMILY,긴바지,2,2,4,329040,1.0
2024-07-09,FAMILY,라운드티,4,4,5,190130,1.0
2024-07-09,FAMILY,UNKNOWN,1,1,2,179000,1.0
2024-07-09,FAMILY,셋업,1,1,1,36600,1.0
2024-07-09,SILVER,긴바지,1,1,1,69300,1.0
2024-07-09,SILVER,반바지,1,1,1,51970,1.0
2024-07-09,SILVER,셋업,1,1,1,41670,1.0
2024-07-10,FAMILY,남성,9,9,13,474360,1.0
2024-07-10,FAMILY,라운드티,6,6,7,256100,1.0
2024-07-10,FAMILY,긴바지,3,3,4,243050,1.0
2024-07-10,FAMILY,자켓/ 베스트,1,1,1,209300,1.0
2024-07-10,FAMILY,셋업,2,2,2,182560,1.0
2024-07-10,FAMILY,UNKNOWN,2,2,2,119830,1.0
2024-07-10,FAMILY,여성,2,2,2,83940,1.0
2024-07-10,FAMILY,반바지,1,1,1,67620,1.0
2024-07-10,TITANIUM,긴바지,1,1,3,250600,1.0
2024-07-10,TITANIUM,반바지,1,1,2,118500,1.0
2024-07-11,FAMILY,남성,7,7,7,396540,1.0
2024-07-11,FAMILY,셋업,5,5,6,374610,1.0
2024-07-11,FAMILY,라운드티,4,4,4,163550,1.0
2024-07-11,FAMILY,자켓/ 베스트,1,1,1,99500,1.0
2024-07-11,FAMILY,긴바지,1,1,1,80040,1.0
2024-07-11,FAMILY,여성,1,1,1,74500,1.0
2024-07-11,FAMILY,가방,1,1,1,59300,1.0
2024-07-11,FAMILY,UNKNOWN,1,1,1,55640,1.0
2024-07-11,FAMILY,반바지,1,1,1,24500,1.0
2024-07-11,SILVER,긴바지,2,2,3,195870,1.0
2024-07-11,SILVER,라운드티,1,1,3,114920,1.0
2024-07-12,FAMILY,셋업,4,4,4,330170,1.0
2024-07-12,FAMILY,남성,5,5,9,305580,1.0
2024-07-12,FAMILY,라운드티,4,4,5,234880,1.0
2024-07-12,FAMILY,긴바지,2,2,2,153510,1.0
2024-07-12,FAMILY,상의,1,1,1,66360,1.0
2024-07-12,FAMILY,여성,1,1,1,48300,1.0
2024-07-12,FAMILY,햇,1,1,1,23110,1.0
2024-07-12,GOLD,긴바지,1,1,1,47190,1.0
2024-07-12,SILVER,라운드티,1,1,1,35410,1.0
2024-07-13,FAMILY,남성,8,8,10,485620,1.0
2024-07-13,FAMILY,라운드티,5,5,6,287050,1.0
2024-07-13,FAMILY,여성,1,1,1,85820,1.0
2024-07-13,FAMILY,셋업,1,1,1,69500,1.0
2024-07-13,FAMILY,긴바지,1,1,1,49500,1.0
2024-07-13,SILVER,남성,1,1,2,155240,1.0
2024-07-13,SILVER,하이킹,1,1,1,81550,1.0
2024-07-13,SILVER,라운드티,2,2,2,65110,1.0
2024-07-13,SILVER,햇,1,1,1,44710,1.0
2024-07-14,FAMILY,남성,11,10,14,610440,0.9090909090909091
2024-07-14,FAMILY,라운드티,9,9,9,368220,1.0
2024-07-14,FAMILY,긴바지,5,5,5,294170,1.0
2024-07-14,FAMILY,셋업,1,1,1,61370,1.0
2024-07-14,FAMILY,햇,1,1,1,14500,1.0
2024-07-14,GOLD,남성,1,1,1,115500,1.0
2024-07-14,SILVER,라운드티,2,2,4,162700,1.0
2024-07-14,SILVER,반바지,2,2,2,103460,1.0
2024-07-14,SILVER,긴바지,1,1,1,66980,1.0
2024-07-15,FAMILY,남성,9,9,10,613550,1.0
2024-07-15,FAMILY,긴바지,3,3,3,280020,1.0
2024-07-15,FAMILY,여성,3,3,3,137670,1.0
2024-07-15,FAMILY,라운드티,1,1,1,69000,1.0
2024-07-15,FAMILY,셋업,1,1,1,64500,1.0
2024-07-15,FAMILY,UNKNOWN,1,1,1,52720,1.0
2024-07-15,FAMILY,반바지,1,1,1,48200,1.0
2024-07-15,SILVER,긴바지,2,2,2,131600,1.0
2024-07-15,SILVER,라운드티,1,1,1,47200,1.0
2024-07-15,SILVER,반바지,1,1,1,41300,1.0
2024-07-15,SILVER,여성,1,1,1,20000,1.0
2024-07-15,SILVER,남성,1,1,1,14000,1.0
2024-07-16,FAMILY,남성,8,8,8,370970,1.0
2024-07-16,FAMILY,긴바지,3,3,3,196600,1.0
2024-07-16,FAMILY,라운드티,3,3,3,153740,1.0
2024-07-16,FAMILY,여성,2,2,11,134550,1.0
2024-07-16,FAMILY,등산화,1,1,1,79500,1.0
2024-07-16,FAMILY,셋업,1,1,1,46300,1.0
2024-07-16,FAMILY,UNKNOWN,1,1,1,34500,1.0
2024-07-16,SILVER,라운드티,2,2,3,89920,1.0
2024-07-16,SILVER,UNKNOWN,1,1,1,54230,1.0
2024-07-17,FAMILY,긴바지,6,6,7,647110,1.0
2024-07-17,FAMILY,남성,9,9,12,517480,1.0
2024-07-17,FAMILY,셋업,3,3,3,403760,1.0
2024-07-17,FAMILY,라운드티,3,3,3,140230,1.0
2024-07-17,FAMILY,하이킹,1,1,1,124320,1.0
2024-07-17,FAMILY,가방,1,1,1,60540,1.0
2024-07-17,FAMILY,반바지,1,1,1,24500,1.0
2024-07-17,GOLD,남성,1,1,1,47530,1.0
2024-07-17,SILVER,라운드티,1,1,3,83500,1.0
2024-07-17,SILVER,여성,1,1,1,74500,1.0
2024-07-17,SILVER,반바지,1,1,1,39500,1.0
2024-07-17,TITANIUM,남성,1,1,1,19150,1.0
2024-07-18,FAMILY,남성,14,14,14,721740,1.0
2024-07-18,FAMILY,라운드티,10,10,12,536200,1.0
2024-07-18,FAMILY,여성,4,4,4,529980,1.0
2024-07-18,FAMILY,긴바지,6,6,6,444710,1.0
2024-07-18,FAMILY,바람막이,2,2,2,238780,1.0
2024-07-18,FAMILY,등산화,1,1,1,131570,1.0
2024-07-18,FAMILY,상의,2,2,2,110780,1.0
2024-07-18,FAMILY,반바지,2,2,2,88170,1.0
2024-07-18,FAMILY,방수자켓,1,1,1,76670,1.0
2024-07-18,FAMILY,UNKNOWN,1,1,1,61800,1.0
2024-07-18,FAMILY,셋업,1,1,1,55300,1.0
2024-07-18,FAMILY,햇,1,1,1,39000,1.0
2024-07-19,FAMILY,남성,6,6,8,466100,1.0
2024-07-19,FAMILY,긴바지,3,3,4,282690,1.0
2024-07-19,FAMILY,라운드티,4,4,4,183650,1.0
2024-07-19,FAMILY,셔츠,1,1,1,62110,1.0
2024-07-19,FAMILY,반바지,1,1,1,55140,1.0
2024-07-19,FAMILY,셋업,1,1,1,51720,1.0
2024-07-19,FAMILY,가방,1,1,1,50840,1.0
2024-07-19,FAMILY,UNKNOWN,1,1,1,31630,1.0
2024-07-19,GOLD,남성,1,1,1,119200,1.0
2024-07-19,SILVER,남성,1,1,2,205270,1.0
2024-07-19,SILVER,UNKNOWN,1,1,1,62100,1.0
2024-07-19,SILVER,긴바지,1,1,1,53840,1.0
2024-07-20,FAMILY,남성,10,10,11,847900,1.0
2024-07-20,FAMILY,라운드티,6,6,7,318020,1.0
2024-07-20,FAMILY,긴바지,3,3,3,217780,1.0
2024-07-20,FAMILY,UNKNOWN,1,1,1,161100,1.0
2024-07-20,FAMILY,여성,2,2,2,144660,1.0
2024-07-20,FAMILY,셋업,1,1,1,83300,1.0
2024-07-20,FAMILY,반바지,1,1,1,32160,1.0
2024-07-20,FAMILY,크로스/토트백,1,1,1,24750,1.0
2024-07-20,SILVER,남성,1,1,2,122330,1.0
2024-07-20,SILVER,반바지,1,1,1,46470,1.0
2024-07-21,FAMILY,남성,11,11,14,667440,1.0
2024-07-21,FAMILY,라운드티,6,6,10,383500,1.0
2024-07-21,FAMILY,방수자켓,1,1,2,180600,1.0
2024-07-21,FAMILY,긴바지,2,2,2,137970,1.0
2024-07-21,FAMILY,바람막이,1,1,1,106470,1.0
2024-07-21,FAMILY,UNKNOWN,2,2,2,95230,1.0
2024-07-21,FAMILY,셋업,1,1,1,43690,1.0
2024-07-21,FAMILY,반바지,1,1,1,28940,1.0
2024-07-21,SILVER,남성,2,2,2,38760,1.0
2024-07-22,FAMILY,남성,5,5,6,356720,1.0
2024-07-22,FAMILY,라운드티,3,3,6,308020,1.0
2024-07-22,FAMILY,긴바지,3,3,3,184630,1.0
2024-07-22,FAMILY,하이킹,1,1,1,125560,1.0
2024-07-22,FAMILY,셋업,1,1,1,78650,1.0
2024-07-22,FAMILY,반바지,2,2,2,70560,1.0
2024-07-22,FAMILY,크로스/토트백,1,1,1,27500,1.0
2024-07-23,FAMILY,남성,7,7,9,412530,1.0
2024-07-23,FAMILY,셋업,3,3,3,219050,1.0
2024-07-23,FAMILY,라운드티,3,3,3,117810,1.0
2024-07-23,FAMILY,긴바지,1,1,1,66000,1.0
2024-07-23,FAMILY,UNKNOWN,1,1,1,53440,1.0
2024-07-23,FAMILY,햇,1,1,1,29000,1.0
2024-07-23,FAMILY,크로스/토트백,1,1,1,27500,1.0
2024-07-23,FAMILY,여성,1,1,1,10000,1.0
2024-07-23,SILVER,라운드티,1,1,1,62100,1.0
2024-07-23,SILVER,남성,2,2,2,60140,1.0
2024-07-24,FAMILY,남성,6,6,6,442150,1.0
2024-07-24,FAMILY,라운드티,3,3,3,167140,1.0
2024-07-24,FAMILY,셋업,1,1,1,128010,1.0
2024-07-24,FAMILY,여성,1,1,1,118210,1.0
2024-07-24,FAMILY,긴바지,1,1,1,69300,1.0
2024-07-24,FAMILY,가방,1,1,1,60830,1.0
2024-07-24,FAMILY,UNKNOWN,1,1,1,37000,1.0
2024-07-24,GOLD,긴바지,1,1,1,116880,1.0
2024-07-24,GOLD,라운드티,1,1,2,88780,1.0
2024-07-24,SILVER,남성,1,1,3,166890,1.0
2024-07-24,SILVER,라운드티,1,1,1,51640,1.0
2024-07-25,FAMILY,남성,10,10,13,560560,1.0
2024-07-25,FAMILY,셋업,4,4,6,317040,1.0
2024-07-25,FAMILY,라운드티,5,5,6,235000,1.0
2024-07-25,FAMILY,여성,1,1,1,109200,1.0
2024-07-25,FAMILY,자켓/ 베스트,1,1,1,107000,1.0
2024-07-25,FAMILY,반바지,2,2,2,69990,1.0
2024-07-25,FAMILY,긴바지,1,1,1,59430,1.0
2024-07-25,GOLD,남성,1,1,1,64300,1.0
2024-07-26,FAMILY,남성,12,12,19,832660,1.0
2024-07-26,FAMILY,라운드티,4,4,6,282370,1.0
2024-07-26,FAMILY,긴바지,3,3,4,244250,1.0
2024-07-26,FAMILY,여성,2,2,2,235550,1.0
2024-07-26,FAMILY,등산화,1,1,1,150410,1.0
2024-07-26,FAMILY,반바지,2,2,2,71580,1.0
2024-07-26,FAMILY,셔츠,1,1,1,69320,1.0
2024-07-26,FAMILY,셋업,1,1,1,62300,1.0
2024-07-26,FAMILY,UNKNOWN,1,1,1,59000,1.0
2024-07-26,FAMILY,햇,1,1,1,45500,1.0
2024-07-27,FAMILY,남성,5,5,6,370440,1.0
2024-07-27,FAMILY,셋업,2,2,2,156130,1.0
2024-07-27,FAMILY,라운드티,2,2,2,95140,1.0
2024-07-27,FAMILY,카고/조거,1,1,1,81880,1.0
2024-07-27,FAMILY,반바지,1,1,1,62090,1.0
2024-07-27,FAMILY,긴바지,1,1,1,60510,1.0
2024-07-27,FAMILY,UNKNOWN,1,1,1,55200,1.0
2024-07-27,FAMILY,여성,1,1,1,43600,1.0
2024-07-27,SILVER,라운드티,1,1,1,34250,1.0
2024-07-27,SILVER,여성,1,1,1,33910,1.0
2024-07-28,FAMILY,남성,5,5,5,423660,1.0
2024-07-28,FAMILY,라운드티,4,3,4,231330,0.75
2024-07-28,FAMILY,자켓/ 베스트,1,1,1,201250,1.0
2024-07-28,FAMILY,긴바지,2,2,2,184850,1.0
2024-07-28,FAMILY,셋업,1,1,1,64500,1.0
2024-07-28,FAMILY,맨투맨/후드티,1,1,1,59550,1.0
2024-07-28,FAMILY,반바지,1,1,1,55300,1.0
2024-07-28,FAMILY,여성,1,1,1,36300,1.0
2024-07-28,SILVER,라운드티,2,2,4,157290,1.0
2024-07-29,FAMILY,남성,6,6,9,318570,1.0
2024-07-29,FAMILY,등산화,1,1,1,143200,1.0
2024-07-29,FAMILY,셔츠,2,2,2,142400,1.0
2024-07-29,FAMILY,가방,2,2,2,140070,1.0
2024-07-29,FAMILY,UNKNOWN,2,2,2,135900,1.0
2024-07-29,FAMILY,라운드티,3,3,3,100030,1.0
2024-07-29,FAMILY,바람막이,1,1,1,84500,1.0
2024-07-29,FAMILY,긴바지,1,1,1,64480,1.0
2024-07-29,FAMILY,셋업,1,1,1,48300,1.0
2024-07-29,FAMILY,반바지,1,1,1,39200,1.0
2024-07-29,SILVER,라운드티,1,1,2,91460,1.0
2024-07-30,FAMILY,남성,10,10,25,1033700,1.0
2024-07-30,FAMILY,긴바지,3,3,3,203120,1.0
2024-07-30,FAMILY,라운드티,3,3,3,117290,1.0
2024-07-30,FAMILY,여성,2,2,2,100090,1.0
2024-07-30,FAMILY,반바지,2,2,2,79950,1.0
2024-07-30,FAMILY,등산화,1,1,1,79500,1.0
2024-07-30,FAMILY,카고/조거,1,1,1,58550,1.0
2024-07-30,FAMILY,맨투맨/후드티,1,1,1,53780,1.0
2024-07-30,FAMILY,볼캡,1,1,1,15780,1.0
2024-07-30,GOLD,남성,1,1,1,149860,1.0
2024-07-30,SILVER,자켓/ 베스트,1,1,1,97000,1.0
2024-07-30,SILVER,반바지,1,1,1,38110,1.0
2024-07-31,FAMILY,가방,1,1,5,415000,1.0
2024-07-31,FAMILY,셋업,1,1,2,173140,1.0
2024-07-31,FAMILY,남성,4,4,4,108330,1.0
2024-07-31,FAMILY,라운드티,2,2,3,106200,1.0
2024-07-31,FAMILY,맨투맨/후드티,1,1,1,62300,1.0
2024-07-31,FAMILY,반바지,1,1,1,32560,1.0
2024-07-31,FAMILY,볼캡,1,1,1,28490,1.0
2024-07-31,FAMILY,크로스/토트백,1,1,1,27010,1.0
2024-07-31,SILVER,남성,1,1,1,138940,1.0
2024-07-31,SILVER,라운드티,1,1,1,49990,1.0
2024-08-01,FAMILY,라운드티,5,5,6,197360,1.0
2024-08-01,FAMILY,긴바지,1,1,3,178500,1.0
2024-08-01,FAMILY,여성,2,2,2,131540,1.0
2024-08-01,FAMILY,하이킹,1,1,1,94500,1.0
2024-08-01,FAMILY,남성,3,2,3,93630,0.6666666666666666
2024-08-01,FAMILY,바람막이,1,1,1,79500,1.0
2024-08-01,FAMILY,셋업,1,1,1,69500,1.0
2024-08-01,FAMILY,상의,1,1,1,61210,1.0
2024-08-01,SILVER,남성,1,1,3,215640,1.0
2024-08-01,SILVER,라운드티,2,2,2,72970,1.0
2024-08-01,SILVER,긴바지,1,1,1,56070,1.0
2024-08-01,SILVER,맨투맨/후드티,1,1,1,56070,1.0
2024-08-02,FAMILY,남성,9,9,10,466380,1.0
2024-08-02,FAMILY,라운드티,4,4,7,278720,1.0
2024-08-02,FAMILY,자켓/ 베스트,1,1,1,99790,1.0
2024-08-02,FAMILY,방수자켓,1,1,1,89390,1.0
2024-08-02,FAMILY,가방,1,1,1,83490,1.0
2024-08-02,FAMILY,맨투맨/후드티,1,1,1,62300,1.0
2024-08-02,FAMILY,긴바지,1,1,1,54500,1.0
2024-08-02,FAMILY,UNKNOWN,1,1,1,47080,1.0
2024-08-02,FAMILY,여성,1,1,1,45040,1.0
2024-08-02,FAMILY,셋업,1,1,1,39500,1.0
2024-08-02,FAMILY,반바지,1,1,1,38810,1.0
2024-08-03,FAMILY,라운드티,6,6,6,242540,1.0
2024-08-03,FAMILY,남성,4,4,4,220210,1.0
2024-08-03,FAMILY,등산화,1,1,1,113140,1.0
2024-08-03,FAMILY,셋업,1,1,1,76710,1.0
2024-08-03,FAMILY,긴바지,1,1,1,68670,1.0
2024-08-03,FAMILY,UNKNOWN,1,1,1,49680,1.0
2024-08-03,FAMILY,반바지,1,1,1,39200,1.0
2024-08-03,GOLD,UNKNOWN,1,1,1,45760,1.0
2024-08-03,SILVER,남성,1,1,1,101890,1.0
2024-08-04,FAMILY,남성,7,7,8,391330,1.0
2024-08-04,FAMILY,셋업,1,1,1,51330,1.0
2024-08-04,FAMILY,라운드티,1,1,1,37170,1.0
2024-08-04,SILVER,라운드티,1,1,1,64800,1.0
2024-08-05,FAMILY,남성,5,5,5,200640,1.0
2024-08-05,FAMILY,라운드티,3,3,5,199630,1.0
2024-08-05,FAMILY,여성,1,1,1,79600,1.0
2024-08-05,FAMILY,카고/조거,1,1,1,54500,1.0
2024-08-05,FAMILY,긴바지,1,1,1,51060,1.0
2024-08-05,GOLD,남성,1,1,2,35800,1.0
2024-08-05,SILVER,셋업,2,2,2,203400,1.0
2024-08-05,SILVER,라운드티,1,1,1,40640,1.0
2024-08-06,FAMILY,남성,7,7,8,598380,1.0
2024-08-06,FAMILY,라운드티,2,2,2,85770,1.0
2024-08-06,FAMILY,셋업,1,1,1,61020,1.0
2024-08-06,GOLD,긴바지,1,1,1,73730,1.0
2024-08-06,GOLD,라운드티,1,1,1,45610,1.0
2024-08-06,GOLD,남성,1,1,1,9660,1.0
2024-08-06,SILVER,남성,4,4,5,335190,1.0
2024-08-06,SILVER,등산화,1,1,1,135200,1.0
2024-08-06,SILVER,UNKNOWN,1,1,1,44500,1.0
2024-08-06,SILVER,라운드티,1,1,1,39500,1.0
2024-08-07,FAMILY,남성,7,7,9,420930,1.0
2024-08-07,FAMILY,라운드티,2,2,3,148640,1.0
2024-08-07,FAMILY,여성,1,1,1,75990,1.0
2024-08-07,FAMILY,반바지,1,1,1,45200,1.0
2024-08-07,FAMILY,상의,1,1,1,39110,1.0
2024-08-07,FAMILY,UNKNOWN,1,1,1,34500,1.0
2024-08-07,GOLD,남성,1,1,1,47200,1.0
2024-08-07,SILVER,남성,1,1,1,79200,1.0
2024-08-08,FAMILY,남성,16,16,20,947880,1.0
2024-08-08,FAMILY,셋업,3,3,4,244290,1.0
2024-08-08,FAMILY,긴바지,2,2,2,158620,1.0
